Date,SKU,Product Name,City,Sales
2023-01-30 0:00:00,F001,Prateek England,Nasik,60
2023-01-30 0:00:00,F002,Lucy Phillepe,Nasik,65
2023-01-30 0:00:00,F003,Badlands,Nasik,48
2023-01-30 0:00:00,F004,Allen Dolly,Nasik,3
2023-01-30 0:00:00,F005,Bucchi,Nasik,77
2023-01-30 0:00:00,M001,Jhaomi,Nasik,24
2023-01-30 0:00:00,M002,Samson,Nasik,28
2023-01-30 0:00:00,M003,Mokia,Nasik,21
2023-01-30 0:00:00,M004,Hotorola,Nasik,4
2023-01-30 0:00:00,M005,2plus,Nasik,7
2023-01-30 0:00:00,B001,Harry putar,Nasik,7
2023-01-30 0:00:00,B002,4 states,Nasik,34
2023-01-30 0:00:00,B003,Shaktiman Returns,Nasik,25
2023-01-30 0:00:00,B004,Goli's Travel,Nasik,8
2023-01-30 0:00:00,B005,Story of Your Life,Nasik,49
2023-01-30 0:00:00,V001,Prince of Dholakpur,Nasik,6
2023-01-30 0:00:00,V002,Nario,Nasik,8
2023-01-30 0:00:00,V003,Pacman,Nasik,38
2023-01-30 0:00:00,V004,LTA Wise City,Nasik,97
2023-01-30 0:00:00,V005,HIFA 2023,Nasik,73
2023-01-30 0:00:00,S001,Abibas Football,Nasik,3
2023-01-30 0:00:00,S002,Rural Terrain Cycles,Nasik,4
2023-01-30 0:00:00,S003,Monex Badminton Rackets,Nasik,14
2023-01-30 0:00:00,S004,Yoga Mattress,Nasik,2
2023-01-30 0:00:00,S005,Rocky Gym Set,Nasik,18
2023-01-30 0:00:00,ME001,Pyllum Trimmers,Nasik,7
2023-01-30 0:00:00,ME002,Softcare Electric Toothbrush,Nasik,10
2023-01-30 0:00:00,ME003,Leg Messager,Nasik,3
2023-01-30 0:00:00,ME004,NoFat Weighing Scale,Nasik,21
2023-01-30 0:00:00,ME005,Screw Activity Watch,Nasik,27
2023-01-30 0:00:00,K001,SureIt Purifier,Nasik,14
2023-01-30 0:00:00,K002,Parrot Induction Stove,Nasik,2
2023-01-30 0:00:00,K003,Jalepenoware Tiffin,Nasik,2
2023-01-30 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,39
2023-01-30 0:00:00,K005,Mr.Clean Dishwasher,Nasik,6
2023-01-30 0:00:00,H001,Blessing Atta 10kg pack,Nasik,147
2023-01-30 0:00:00,H002,Amazing CornFlakes,Nasik,36
2023-01-30 0:00:00,H003,Tata Yellow Label,Nasik,54
2023-01-30 0:00:00,H004,Descafe Gold Blend coffee,Nasik,23
2023-01-30 0:00:00,H005,Handmade Basmati Rice,Nasik,56
2023-01-30 0:00:00,P001,Podigree Dog Food,Nasik,76
2023-01-30 0:00:00,P002,Matty Dog Bed,Nasik,39
2023-01-30 0:00:00,P003,Park Range Pet Shampoo,Nasik,57
2023-01-30 0:00:00,P004,Old Mint Pet Shampoos,Nasik,16
2023-01-30 0:00:00,P005,Reflective Dog RainCoat,Nasik,54
2023-01-30 0:00:00,G001,Crafting Chandlar,Nasik,22
2023-01-30 0:00:00,G002,Desi Kurti,Nasik,2
2023-01-30 0:00:00,G003,Family Cake and Card Combo,Nasik,36
2023-01-30 0:00:00,G004,Exact Flower Vase,Nasik,29
2023-01-30 0:00:00,G005,Friends Dinner Set,Nasik,32
2023-01-01 0:00:00,F001,Prateek England,Pune,12
2023-01-01 0:00:00,F002,Lucy Phillepe,Pune,3
2023-01-01 0:00:00,F003,Badlands,Pune,38
2023-01-01 0:00:00,F004,Allen Dolly,Pune,0
2023-01-01 0:00:00,F005,Bucchi,Pune,60
2023-01-01 0:00:00,M001,Jhaomi,Pune,22
2023-01-01 0:00:00,M002,Samson,Pune,10
2023-01-01 0:00:00,M003,Mokia,Pune,13
2023-01-01 0:00:00,M004,Hotorola,Pune,5
2023-01-01 0:00:00,M005,2plus,Pune,4
2023-01-01 0:00:00,B001,Harry putar,Pune,2
2023-01-01 0:00:00,B002,4 states,Pune,12
2023-01-01 0:00:00,B003,Shaktiman Returns,Pune,30
2023-01-01 0:00:00,B004,Goli's Travel,Pune,46
2023-01-01 0:00:00,B005,Story of Your Life,Pune,30
2023-01-01 0:00:00,V001,Prince of Dholakpur,Pune,43
2023-01-01 0:00:00,V002,Nario,Pune,50
2023-01-01 0:00:00,V003,Pacman,Pune,54
2023-01-01 0:00:00,V004,LTA Wise City,Pune,43
2023-01-01 0:00:00,V005,HIFA 2023,Pune,28
2023-01-01 0:00:00,S001,Abibas Football,Pune,17
2023-01-01 0:00:00,S002,Rural Terrain Cycles,Pune,21
2023-01-01 0:00:00,S003,Monex Badminton Rackets,Pune,10
2023-01-01 0:00:00,S004,Yoga Mattress,Pune,11
2023-01-01 0:00:00,S005,Rocky Gym Set,Pune,16
2023-01-01 0:00:00,ME001,Pyllum Trimmers,Pune,2
2023-01-01 0:00:00,ME002,Softcare Electric Toothbrush,Pune,5
2023-01-01 0:00:00,ME003,Leg Messager,Pune,2
2023-01-01 0:00:00,ME004,NoFat Weighing Scale,Pune,26
2023-01-01 0:00:00,ME005,Screw Activity Watch,Pune,20
2023-01-01 0:00:00,K001,SureIt Purifier,Pune,1
2023-01-01 0:00:00,K002,Parrot Induction Stove,Pune,21
2023-01-01 0:00:00,K003,Jalepenoware Tiffin,Pune,29
2023-01-01 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,23
2023-01-01 0:00:00,K005,Mr.Clean Dishwasher,Pune,24
2023-01-01 0:00:00,H001,Blessing Atta 10kg pack,Pune,35
2023-01-01 0:00:00,H002,Amazing CornFlakes,Pune,15
2023-01-01 0:00:00,H003,Tata Yellow Label,Pune,19
2023-01-01 0:00:00,H004,Descafe Gold Blend coffee,Pune,24
2023-01-01 0:00:00,H005,Handmade Basmati Rice,Pune,9
2023-01-01 0:00:00,P001,Podigree Dog Food,Pune,42
2023-01-01 0:00:00,P002,Matty Dog Bed,Pune,57
2023-01-01 0:00:00,P003,Park Range Pet Shampoo,Pune,25
2023-01-01 0:00:00,P004,Old Mint Pet Shampoos,Pune,78
2023-01-01 0:00:00,P005,Reflective Dog RainCoat,Pune,5
2023-01-01 0:00:00,G001,Crafting Chandlar,Pune,0
2023-01-01 0:00:00,G002,Desi Kurti,Pune,17
2023-01-01 0:00:00,G003,Family Cake and Card Combo,Pune,55
2023-01-01 0:00:00,G004,Exact Flower Vase,Pune,48
2023-01-01 0:00:00,G005,Friends Dinner Set,Pune,89
2023-01-02 0:00:00,F001,Prateek England,Pune,88
2023-01-02 0:00:00,F002,Lucy Phillepe,Pune,48
2023-01-02 0:00:00,F003,Badlands,Pune,9
2023-01-02 0:00:00,F004,Allen Dolly,Pune,17
2023-01-02 0:00:00,F005,Bucchi,Pune,5
2023-01-02 0:00:00,M001,Jhaomi,Pune,90
2023-01-02 0:00:00,M002,Samson,Pune,23
2023-01-02 0:00:00,M003,Mokia,Pune,79
2023-01-02 0:00:00,M004,Hotorola,Pune,67
2023-01-02 0:00:00,M005,2plus,Pune,75
2023-01-02 0:00:00,B001,Harry putar,Pune,47
2023-01-02 0:00:00,B002,4 states,Pune,25
2023-01-02 0:00:00,B003,Shaktiman Returns,Pune,17
2023-01-02 0:00:00,B004,Goli's Travel,Pune,52
2023-01-02 0:00:00,B005,Story of Your Life,Pune,5
2023-01-02 0:00:00,V001,Prince of Dholakpur,Pune,71
2023-01-02 0:00:00,V002,Nario,Pune,95
2023-01-02 0:00:00,V003,Pacman,Pune,65
2023-01-02 0:00:00,V004,LTA Wise City,Pune,84
2023-01-02 0:00:00,V005,HIFA 2023,Pune,92
2023-01-02 0:00:00,S001,Abibas Football,Pune,49
2023-01-02 0:00:00,S002,Rural Terrain Cycles,Pune,54
2023-01-02 0:00:00,S003,Monex Badminton Rackets,Pune,71
2023-01-02 0:00:00,S004,Yoga Mattress,Pune,22
2023-01-02 0:00:00,S005,Rocky Gym Set,Pune,44
2023-01-02 0:00:00,ME001,Pyllum Trimmers,Pune,101
2023-01-02 0:00:00,ME002,Softcare Electric Toothbrush,Pune,12
2023-01-02 0:00:00,ME003,Leg Messager,Pune,68
2023-01-02 0:00:00,ME004,NoFat Weighing Scale,Pune,36
2023-01-02 0:00:00,ME005,Screw Activity Watch,Pune,52
2023-01-02 0:00:00,K001,SureIt Purifier,Pune,77
2023-01-02 0:00:00,K002,Parrot Induction Stove,Pune,65
2023-01-02 0:00:00,K003,Jalepenoware Tiffin,Pune,40
2023-01-02 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,79
2023-01-02 0:00:00,K005,Mr.Clean Dishwasher,Pune,58
2023-01-02 0:00:00,H001,Blessing Atta 10kg pack,Pune,10
2023-01-02 0:00:00,H002,Amazing CornFlakes,Pune,68
2023-01-02 0:00:00,H003,Tata Yellow Label,Pune,22
2023-01-02 0:00:00,H004,Descafe Gold Blend coffee,Pune,90
2023-01-02 0:00:00,H005,Handmade Basmati Rice,Pune,45
2023-01-02 0:00:00,P001,Podigree Dog Food,Pune,79
2023-01-02 0:00:00,P002,Matty Dog Bed,Pune,53
2023-01-02 0:00:00,P003,Park Range Pet Shampoo,Pune,70
2023-01-02 0:00:00,P004,Old Mint Pet Shampoos,Pune,74
2023-01-02 0:00:00,P005,Reflective Dog RainCoat,Pune,82
2023-01-02 0:00:00,G001,Crafting Chandlar,Pune,7
2023-01-02 0:00:00,G002,Desi Kurti,Pune,0
2023-01-02 0:00:00,G003,Family Cake and Card Combo,Pune,85
2023-01-02 0:00:00,G004,Exact Flower Vase,Pune,19
2023-01-02 0:00:00,G005,Friends Dinner Set,Pune,17
2023-01-03 0:00:00,F001,Prateek England,Pune,30
2023-01-03 0:00:00,F002,Lucy Phillepe,Pune,2
2023-01-03 0:00:00,F003,Badlands,Pune,73
2023-01-03 0:00:00,F004,Allen Dolly,Pune,77
2023-01-03 0:00:00,F005,Bucchi,Pune,14
2023-01-03 0:00:00,M001,Jhaomi,Pune,102
2023-01-03 0:00:00,M002,Samson,Pune,39
2023-01-03 0:00:00,M003,Mokia,Pune,75
2023-01-03 0:00:00,M004,Hotorola,Pune,95
2023-01-03 0:00:00,M005,2plus,Pune,81
2023-01-03 0:00:00,B001,Harry putar,Pune,76
2023-01-03 0:00:00,B002,4 states,Pune,52
2023-01-03 0:00:00,B003,Shaktiman Returns,Pune,25
2023-01-03 0:00:00,B004,Goli's Travel,Pune,38
2023-01-03 0:00:00,B005,Story of Your Life,Pune,102
2023-01-03 0:00:00,V001,Prince of Dholakpur,Pune,44
2023-01-03 0:00:00,V002,Nario,Pune,76
2023-01-03 0:00:00,V003,Pacman,Pune,74
2023-01-03 0:00:00,V004,LTA Wise City,Pune,2
2023-01-03 0:00:00,V005,HIFA 2023,Pune,65
2023-01-03 0:00:00,S001,Abibas Football,Pune,71
2023-01-03 0:00:00,S002,Rural Terrain Cycles,Pune,24
2023-01-03 0:00:00,S003,Monex Badminton Rackets,Pune,83
2023-01-03 0:00:00,S004,Yoga Mattress,Pune,0
2023-01-03 0:00:00,S005,Rocky Gym Set,Pune,37
2023-01-03 0:00:00,ME001,Pyllum Trimmers,Pune,51
2023-01-03 0:00:00,ME002,Softcare Electric Toothbrush,Pune,29
2023-01-03 0:00:00,ME003,Leg Messager,Pune,2
2023-01-03 0:00:00,ME004,NoFat Weighing Scale,Pune,40
2023-01-03 0:00:00,ME005,Screw Activity Watch,Pune,74
2023-01-03 0:00:00,K001,SureIt Purifier,Pune,56
2023-01-03 0:00:00,K002,Parrot Induction Stove,Pune,52
2023-01-03 0:00:00,K003,Jalepenoware Tiffin,Pune,83
2023-01-03 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,0
2023-01-03 0:00:00,K005,Mr.Clean Dishwasher,Pune,4
2023-01-03 0:00:00,H001,Blessing Atta 10kg pack,Pune,0
2023-01-03 0:00:00,H002,Amazing CornFlakes,Pune,3
2023-01-03 0:00:00,H003,Tata Yellow Label,Pune,11
2023-01-03 0:00:00,H004,Descafe Gold Blend coffee,Pune,51
2023-01-03 0:00:00,H005,Handmade Basmati Rice,Pune,31
2023-01-03 0:00:00,P001,Podigree Dog Food,Pune,60
2023-01-03 0:00:00,P002,Matty Dog Bed,Pune,18
2023-01-03 0:00:00,P003,Park Range Pet Shampoo,Pune,26
2023-01-03 0:00:00,P004,Old Mint Pet Shampoos,Pune,80
2023-01-03 0:00:00,P005,Reflective Dog RainCoat,Pune,26
2023-01-03 0:00:00,G001,Crafting Chandlar,Pune,80
2023-01-03 0:00:00,G002,Desi Kurti,Pune,88
2023-01-03 0:00:00,G003,Family Cake and Card Combo,Pune,27
2023-01-03 0:00:00,G004,Exact Flower Vase,Pune,53
2023-01-03 0:00:00,G005,Friends Dinner Set,Pune,3
2023-01-04 0:00:00,F001,Prateek England,Pune,5
2023-01-04 0:00:00,F002,Lucy Phillepe,Pune,7
2023-01-04 0:00:00,F003,Badlands,Pune,22
2023-01-04 0:00:00,F004,Allen Dolly,Pune,46
2023-01-04 0:00:00,F005,Bucchi,Pune,52
2023-01-04 0:00:00,M001,Jhaomi,Pune,29
2023-01-04 0:00:00,M002,Samson,Pune,43
2023-01-04 0:00:00,M003,Mokia,Pune,17
2023-01-04 0:00:00,M004,Hotorola,Pune,72
2023-01-04 0:00:00,M005,2plus,Pune,36
2023-01-04 0:00:00,B001,Harry putar,Pune,12
2023-01-04 0:00:00,B002,4 states,Pune,14
2023-01-04 0:00:00,B003,Shaktiman Returns,Pune,33
2023-01-04 0:00:00,B004,Goli's Travel,Pune,6
2023-01-04 0:00:00,B005,Story of Your Life,Pune,40
2023-01-04 0:00:00,V001,Prince of Dholakpur,Pune,83
2023-01-04 0:00:00,V002,Nario,Pune,4
2023-01-04 0:00:00,V003,Pacman,Pune,30
2023-01-04 0:00:00,V004,LTA Wise City,Pune,57
2023-01-04 0:00:00,V005,HIFA 2023,Pune,17
2023-01-04 0:00:00,S001,Abibas Football,Pune,23
2023-01-04 0:00:00,S002,Rural Terrain Cycles,Pune,46
2023-01-04 0:00:00,S003,Monex Badminton Rackets,Pune,5
2023-01-04 0:00:00,S004,Yoga Mattress,Pune,24
2023-01-04 0:00:00,S005,Rocky Gym Set,Pune,52
2023-01-04 0:00:00,ME001,Pyllum Trimmers,Pune,31
2023-01-04 0:00:00,ME002,Softcare Electric Toothbrush,Pune,63
2023-01-04 0:00:00,ME003,Leg Messager,Pune,0
2023-01-04 0:00:00,ME004,NoFat Weighing Scale,Pune,46
2023-01-04 0:00:00,ME005,Screw Activity Watch,Pune,56
2023-01-04 0:00:00,K001,SureIt Purifier,Pune,7
2023-01-04 0:00:00,K002,Parrot Induction Stove,Pune,33
2023-01-04 0:00:00,K003,Jalepenoware Tiffin,Pune,28
2023-01-04 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,52
2023-01-04 0:00:00,K005,Mr.Clean Dishwasher,Pune,10
2023-01-04 0:00:00,H001,Blessing Atta 10kg pack,Pune,5
2023-01-04 0:00:00,H002,Amazing CornFlakes,Pune,5
2023-01-04 0:00:00,H003,Tata Yellow Label,Pune,39
2023-01-04 0:00:00,H004,Descafe Gold Blend coffee,Pune,60
2023-01-04 0:00:00,H005,Handmade Basmati Rice,Pune,39
2023-01-04 0:00:00,P001,Podigree Dog Food,Pune,9
2023-01-04 0:00:00,P002,Matty Dog Bed,Pune,49
2023-01-04 0:00:00,P003,Park Range Pet Shampoo,Pune,54
2023-01-04 0:00:00,P004,Old Mint Pet Shampoos,Pune,7
2023-01-04 0:00:00,P005,Reflective Dog RainCoat,Pune,49
2023-01-04 0:00:00,G001,Crafting Chandlar,Pune,74
2023-01-04 0:00:00,G002,Desi Kurti,Pune,18
2023-01-04 0:00:00,G003,Family Cake and Card Combo,Pune,49
2023-01-04 0:00:00,G004,Exact Flower Vase,Pune,49
2023-01-04 0:00:00,G005,Friends Dinner Set,Pune,6
2023-01-05 0:00:00,F001,Prateek England,Pune,20
2023-01-05 0:00:00,F002,Lucy Phillepe,Pune,0
2023-01-05 0:00:00,F003,Badlands,Pune,15
2023-01-05 0:00:00,F004,Allen Dolly,Pune,34
2023-01-05 0:00:00,F005,Bucchi,Pune,15
2023-01-05 0:00:00,M001,Jhaomi,Pune,17
2023-01-05 0:00:00,M002,Samson,Pune,22
2023-01-05 0:00:00,M003,Mokia,Pune,15
2023-01-05 0:00:00,M004,Hotorola,Pune,1
2023-01-05 0:00:00,M005,2plus,Pune,1
2023-01-05 0:00:00,B001,Harry putar,Pune,21
2023-01-05 0:00:00,B002,4 states,Pune,14
2023-01-05 0:00:00,B003,Shaktiman Returns,Pune,40
2023-01-05 0:00:00,B004,Goli's Travel,Pune,12
2023-01-05 0:00:00,B005,Story of Your Life,Pune,9
2023-01-05 0:00:00,V001,Prince of Dholakpur,Pune,29
2023-01-05 0:00:00,V002,Nario,Pune,46
2023-01-05 0:00:00,V003,Pacman,Pune,64
2023-01-05 0:00:00,V004,LTA Wise City,Pune,49
2023-01-05 0:00:00,V005,HIFA 2023,Pune,18
2023-01-05 0:00:00,S001,Abibas Football,Pune,28
2023-01-05 0:00:00,S002,Rural Terrain Cycles,Pune,7
2023-01-05 0:00:00,S003,Monex Badminton Rackets,Pune,31
2023-01-05 0:00:00,S004,Yoga Mattress,Pune,12
2023-01-05 0:00:00,S005,Rocky Gym Set,Pune,24
2023-01-05 0:00:00,ME001,Pyllum Trimmers,Pune,6
2023-01-05 0:00:00,ME002,Softcare Electric Toothbrush,Pune,11
2023-01-05 0:00:00,ME003,Leg Messager,Pune,2
2023-01-05 0:00:00,ME004,NoFat Weighing Scale,Pune,5
2023-01-05 0:00:00,ME005,Screw Activity Watch,Pune,28
2023-01-05 0:00:00,K001,SureIt Purifier,Pune,14
2023-01-05 0:00:00,K002,Parrot Induction Stove,Pune,27
2023-01-05 0:00:00,K003,Jalepenoware Tiffin,Pune,8
2023-01-05 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,33
2023-01-05 0:00:00,K005,Mr.Clean Dishwasher,Pune,8
2023-01-05 0:00:00,H001,Blessing Atta 10kg pack,Pune,42
2023-01-05 0:00:00,H002,Amazing CornFlakes,Pune,49
2023-01-05 0:00:00,H003,Tata Yellow Label,Pune,73
2023-01-05 0:00:00,H004,Descafe Gold Blend coffee,Pune,78
2023-01-05 0:00:00,H005,Handmade Basmati Rice,Pune,16
2023-01-05 0:00:00,P001,Podigree Dog Food,Pune,51
2023-01-05 0:00:00,P002,Matty Dog Bed,Pune,92
2023-01-05 0:00:00,P003,Park Range Pet Shampoo,Pune,80
2023-01-05 0:00:00,P004,Old Mint Pet Shampoos,Pune,18
2023-01-05 0:00:00,P005,Reflective Dog RainCoat,Pune,39
2023-01-05 0:00:00,G001,Crafting Chandlar,Pune,54
2023-01-05 0:00:00,G002,Desi Kurti,Pune,82
2023-01-05 0:00:00,G003,Family Cake and Card Combo,Pune,47
2023-01-05 0:00:00,G004,Exact Flower Vase,Pune,4
2023-01-05 0:00:00,G005,Friends Dinner Set,Pune,51
2023-01-06 0:00:00,F001,Prateek England,Pune,34
2023-01-06 0:00:00,F002,Lucy Phillepe,Pune,22
2023-01-06 0:00:00,F003,Badlands,Pune,29
2023-01-06 0:00:00,F004,Allen Dolly,Pune,30
2023-01-06 0:00:00,F005,Bucchi,Pune,48
2023-01-06 0:00:00,M001,Jhaomi,Pune,9
2023-01-06 0:00:00,M002,Samson,Pune,1
2023-01-06 0:00:00,M003,Mokia,Pune,0
2023-01-06 0:00:00,M004,Hotorola,Pune,3
2023-01-06 0:00:00,M005,2plus,Pune,13
2023-01-06 0:00:00,B001,Harry putar,Pune,7
2023-01-06 0:00:00,B002,4 states,Pune,26
2023-01-06 0:00:00,B003,Shaktiman Returns,Pune,30
2023-01-06 0:00:00,B004,Goli's Travel,Pune,9
2023-01-06 0:00:00,B005,Story of Your Life,Pune,6
2023-01-06 0:00:00,V001,Prince of Dholakpur,Pune,51
2023-01-06 0:00:00,V002,Nario,Pune,50
2023-01-06 0:00:00,V003,Pacman,Pune,7
2023-01-06 0:00:00,V004,LTA Wise City,Pune,49
2023-01-06 0:00:00,V005,HIFA 2023,Pune,20
2023-01-06 0:00:00,S001,Abibas Football,Pune,10
2023-01-06 0:00:00,S002,Rural Terrain Cycles,Pune,0
2023-01-06 0:00:00,S003,Monex Badminton Rackets,Pune,1
2023-01-06 0:00:00,S004,Yoga Mattress,Pune,7
2023-01-06 0:00:00,S005,Rocky Gym Set,Pune,4
2023-01-06 0:00:00,ME001,Pyllum Trimmers,Pune,10
2023-01-06 0:00:00,ME002,Softcare Electric Toothbrush,Pune,27
2023-01-06 0:00:00,ME003,Leg Messager,Pune,14
2023-01-06 0:00:00,ME004,NoFat Weighing Scale,Pune,4
2023-01-06 0:00:00,ME005,Screw Activity Watch,Pune,8
2023-01-06 0:00:00,K001,SureIt Purifier,Pune,47
2023-01-06 0:00:00,K002,Parrot Induction Stove,Pune,18
2023-01-06 0:00:00,K003,Jalepenoware Tiffin,Pune,30
2023-01-06 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,4
2023-01-06 0:00:00,K005,Mr.Clean Dishwasher,Pune,0
2023-01-06 0:00:00,H001,Blessing Atta 10kg pack,Pune,59
2023-01-06 0:00:00,H002,Amazing CornFlakes,Pune,50
2023-01-06 0:00:00,H003,Tata Yellow Label,Pune,7
2023-01-06 0:00:00,H004,Descafe Gold Blend coffee,Pune,57
2023-01-06 0:00:00,H005,Handmade Basmati Rice,Pune,58
2023-01-06 0:00:00,P001,Podigree Dog Food,Pune,29
2023-01-06 0:00:00,P002,Matty Dog Bed,Pune,59
2023-01-06 0:00:00,P003,Park Range Pet Shampoo,Pune,25
2023-01-06 0:00:00,P004,Old Mint Pet Shampoos,Pune,22
2023-01-06 0:00:00,P005,Reflective Dog RainCoat,Pune,8
2023-01-06 0:00:00,G001,Crafting Chandlar,Pune,62
2023-01-06 0:00:00,G002,Desi Kurti,Pune,72
2023-01-06 0:00:00,G003,Family Cake and Card Combo,Pune,1
2023-01-06 0:00:00,G004,Exact Flower Vase,Pune,67
2023-01-06 0:00:00,G005,Friends Dinner Set,Pune,46
2023-01-07 0:00:00,F001,Prateek England,Pune,3
2023-01-07 0:00:00,F002,Lucy Phillepe,Pune,60
2023-01-07 0:00:00,F003,Badlands,Pune,39
2023-01-07 0:00:00,F004,Allen Dolly,Pune,40
2023-01-07 0:00:00,F005,Bucchi,Pune,61
2023-01-07 0:00:00,M001,Jhaomi,Pune,21
2023-01-07 0:00:00,M002,Samson,Pune,18
2023-01-07 0:00:00,M003,Mokia,Pune,20
2023-01-07 0:00:00,M004,Hotorola,Pune,5
2023-01-07 0:00:00,M005,2plus,Pune,5
2023-01-07 0:00:00,B001,Harry putar,Pune,7
2023-01-07 0:00:00,B002,4 states,Pune,24
2023-01-07 0:00:00,B003,Shaktiman Returns,Pune,38
2023-01-07 0:00:00,B004,Goli's Travel,Pune,3
2023-01-07 0:00:00,B005,Story of Your Life,Pune,20
2023-01-07 0:00:00,V001,Prince of Dholakpur,Pune,2
2023-01-07 0:00:00,V002,Nario,Pune,73
2023-01-07 0:00:00,V003,Pacman,Pune,0
2023-01-07 0:00:00,V004,LTA Wise City,Pune,57
2023-01-07 0:00:00,V005,HIFA 2023,Pune,5
2023-01-07 0:00:00,S001,Abibas Football,Pune,11
2023-01-07 0:00:00,S002,Rural Terrain Cycles,Pune,18
2023-01-07 0:00:00,S003,Monex Badminton Rackets,Pune,28
2023-01-07 0:00:00,S004,Yoga Mattress,Pune,38
2023-01-07 0:00:00,S005,Rocky Gym Set,Pune,15
2023-01-07 0:00:00,ME001,Pyllum Trimmers,Pune,5
2023-01-07 0:00:00,ME002,Softcare Electric Toothbrush,Pune,0
2023-01-07 0:00:00,ME003,Leg Messager,Pune,8
2023-01-07 0:00:00,ME004,NoFat Weighing Scale,Pune,14
2023-01-07 0:00:00,ME005,Screw Activity Watch,Pune,4
2023-01-07 0:00:00,K001,SureIt Purifier,Pune,41
2023-01-07 0:00:00,K002,Parrot Induction Stove,Pune,10
2023-01-07 0:00:00,K003,Jalepenoware Tiffin,Pune,4
2023-01-07 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,45
2023-01-07 0:00:00,K005,Mr.Clean Dishwasher,Pune,10
2023-01-07 0:00:00,H001,Blessing Atta 10kg pack,Pune,33
2023-01-07 0:00:00,H002,Amazing CornFlakes,Pune,41
2023-01-07 0:00:00,H003,Tata Yellow Label,Pune,4
2023-01-07 0:00:00,H004,Descafe Gold Blend coffee,Pune,29
2023-01-07 0:00:00,H005,Handmade Basmati Rice,Pune,71
2023-01-07 0:00:00,P001,Podigree Dog Food,Pune,98
2023-01-07 0:00:00,P002,Matty Dog Bed,Pune,9
2023-01-07 0:00:00,P003,Park Range Pet Shampoo,Pune,65
2023-01-07 0:00:00,P004,Old Mint Pet Shampoos,Pune,46
2023-01-07 0:00:00,P005,Reflective Dog RainCoat,Pune,12
2023-01-07 0:00:00,G001,Crafting Chandlar,Pune,46
2023-01-07 0:00:00,G002,Desi Kurti,Pune,56
2023-01-07 0:00:00,G003,Family Cake and Card Combo,Pune,36
2023-01-07 0:00:00,G004,Exact Flower Vase,Pune,35
2023-01-07 0:00:00,G005,Friends Dinner Set,Pune,51
2023-01-08 0:00:00,F001,Prateek England,Pune,29
2023-01-08 0:00:00,F002,Lucy Phillepe,Pune,15
2023-01-08 0:00:00,F003,Badlands,Pune,41
2023-01-08 0:00:00,F004,Allen Dolly,Pune,37
2023-01-08 0:00:00,F005,Bucchi,Pune,12
2023-01-08 0:00:00,M001,Jhaomi,Pune,11
2023-01-08 0:00:00,M002,Samson,Pune,13
2023-01-08 0:00:00,M003,Mokia,Pune,3
2023-01-08 0:00:00,M004,Hotorola,Pune,5
2023-01-08 0:00:00,M005,2plus,Pune,11
2023-01-08 0:00:00,B001,Harry putar,Pune,16
2023-01-08 0:00:00,B002,4 states,Pune,9
2023-01-08 0:00:00,B003,Shaktiman Returns,Pune,6
2023-01-08 0:00:00,B004,Goli's Travel,Pune,10
2023-01-08 0:00:00,B005,Story of Your Life,Pune,17
2023-01-08 0:00:00,V001,Prince of Dholakpur,Pune,56
2023-01-08 0:00:00,V002,Nario,Pune,59
2023-01-08 0:00:00,V003,Pacman,Pune,49
2023-01-08 0:00:00,V004,LTA Wise City,Pune,2
2023-01-08 0:00:00,V005,HIFA 2023,Pune,70
2023-01-08 0:00:00,S001,Abibas Football,Pune,53
2023-01-08 0:00:00,S002,Rural Terrain Cycles,Pune,14
2023-01-08 0:00:00,S003,Monex Badminton Rackets,Pune,12
2023-01-08 0:00:00,S004,Yoga Mattress,Pune,18
2023-01-08 0:00:00,S005,Rocky Gym Set,Pune,9
2023-01-08 0:00:00,ME001,Pyllum Trimmers,Pune,10
2023-01-08 0:00:00,ME002,Softcare Electric Toothbrush,Pune,20
2023-01-08 0:00:00,ME003,Leg Messager,Pune,5
2023-01-08 0:00:00,ME004,NoFat Weighing Scale,Pune,22
2023-01-08 0:00:00,ME005,Screw Activity Watch,Pune,9
2023-01-08 0:00:00,K001,SureIt Purifier,Pune,2
2023-01-08 0:00:00,K002,Parrot Induction Stove,Pune,3
2023-01-08 0:00:00,K003,Jalepenoware Tiffin,Pune,1
2023-01-08 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Pune,5
2023-01-08 0:00:00,K005,Mr.Clean Dishwasher,Pune,1
2023-01-08 0:00:00,H001,Blessing Atta 10kg pack,Pune,68
2023-01-08 0:00:00,H002,Amazing CornFlakes,Pune,17
2023-01-08 0:00:00,H003,Tata Yellow Label,Pune,82
2023-01-08 0:00:00,H004,Descafe Gold Blend coffee,Pune,17
2023-01-08 0:00:00,H005,Handmade Basmati Rice,Pune,64
2023-01-08 0:00:00,P001,Podigree Dog Food,Pune,32
